Gene_id_NCBI	OrthologueCluster_ortho_cluster
1	EOG092D4EIS
2	EOG092D4EIX
9	EOG092D4EK3
1	EOG092D4EK3
2	EOG092D4EK3
2	EOG092D4EK9
852042	EOG092D4EK9
2	EOG092D4EL7
9	EOG092D4EMD
2	EOG092D4EMD
1	EOG092D4ENZ
2	EOG092D4ENZ
850326	EOG092D4ENZ
9	EOG092D4EO2
2	EOG092D4EO2
2	EOG092D4EO6
2541086	EOG092D4EOS
850868	EOG092D4EOS
2	EOG092D4EOS
853521	EOG092D4EOS
852688	EOG092D4EPH
2	EOG092D4EPH
851988	EOG092D4EPL
2	EOG092D4EPL
9	EOG092D4EPN
1	EOG092D4EPN
2	EOG092D4EPN
852609	EOG092D4EPN
2	EOG092D4EQ2
855093	EOG092D4EQW
2	EOG092D4EQW
2	EOG092D4ERI
1	EOG092D4ET0
9	EOG092D4ETP
1	EOG092D4ETP
2	EOG092D4ETP
9	EOG092D4EUY
2	EOG092D4EUY
9	EOG092D4EV2
852532	EOG092D4EV2
2	EOG092D4EV2
2	EOG092D4EXC
9	EOG092D4EY5
1	EOG092D4EY5
2	EOG092D4EY5
9	EOG092D4EYJ
2	EOG092D4EYJ
854789	EOG092D4EZ6
1	EOG092D4EZ6
2	EOG092D4EZ6
2	EOG092D4F02
9	EOG092D4F10
2	EOG092D4F10
9	EOG092D4F2I
2	EOG092D4F2I
2	EOG092D4F41
9	EOG092D4F44
853906	EOG092D4F44
2	EOG092D4F44
9	EOG092D4F4G
1	EOG092D4F4G
2	EOG092D4F4G
1	EOG092D4F4L
2	EOG092D4F4L
856364	EOG092D4F4L
2	EOG092D4F64
9	EOG092D4F7G
1	EOG092D4F7G
2	EOG092D4F7G
9	EOG092D4F81
1	EOG092D4F81
2	EOG092D4F81
853939	EOG092D4F81
1	EOG092D4F96
2	EOG092D4F96
2	EOG092D4F9Y
2	EOG092D4FAT
2	EOG092D4FBI
854753	EOG092D4FBO
9	EOG092D4FBO
1	EOG092D4FCG
853702	EOG092D4FCG
2	EOG092D4FCG
2	EOG092D4FCV
2	EOG092D4FD4
1	EOG092D4FEF
2	EOG092D4FEF
9	EOG092D4FGM
9	EOG092D4FI1
852221	EOG092D4FI1
2	EOG092D4FI1
851309	EOG092D4FLZ
2	EOG092D4FLZ
2	EOG092D4FM9
1	EOG092D4FPH
852676	EOG092D4FS0
2	EOG092D4FS0
2	EOG092D4FS5
9	EOG092D4FS5
9	EOG092D4FTQ
1	EOG092D4FTQ
2	EOG092D4FTQ
854740	EOG092D4FTQ
9	EOG092D4FU5
1	EOG092D4FU5
854805	EOG092D4FU5
2	EOG092D4FU5
9	EOG092D4FVX
1	EOG092D4FVX
2	EOG092D4FVX
2539336	EOG092D4FWM
852082	EOG092D4FWM
856401	EOG092D4FWM
1	EOG092D4FWM
2	EOG092D4FWM
4594642	EOG092D4FXD
9	EOG092D4FXD
850476	EOG092D4FXD
2	EOG092D4FXD
1	EOG092D4FXQ
9	EOG092D4FYJ
1	EOG092D4FYJ
2	EOG092D4FYJ
9	EOG092D4FZX
2	EOG092D4FZX
2	EOG092D4FZY
856479	EOG092D4FZY
1	EOG092D4G1V
1	EOG092D4G2E
2	EOG092D4G2E
2	EOG092D4G3K
1	EOG092D4G48
2	EOG092D4G48
856209	EOG092D4G48
2	EOG092D4G4E
9	EOG092D4G5N
1	EOG092D4G5N
2	EOG092D4G5N
1	EOG092D4G82
855276	EOG092D4G83
1	EOG092D4G83
2	EOG092D4G83
1	EOG092D4G87
2	EOG092D4G87
9	EOG092D4G9R
851822	EOG092D4G9R
1	EOG092D4G9R
2	EOG092D4G9R
856399	EOG092D4GA6
2	EOG092D4GA6
855410	EOG092D4GA8
1	EOG092D4GA8
2	EOG092D4GA8
2	EOG092D4GAI
855060	EOG092D4GC5
1	EOG092D4GC5
855059	EOG092D4GC5
2	EOG092D4GC5
9	EOG092D4GC8
1	EOG092D4GC8
2	EOG092D4GC8
1	EOG092D4GCB
2	EOG092D4GCB
9	EOG092D4GCP
854244	EOG092D4GCP
2	EOG092D4GCP
9	EOG092D4GCR
2	EOG092D4GCR
1	EOG092D4GFC
2	EOG092D4GFC
856767	EOG092D4GG0
1	EOG092D4GG0
2	EOG092D4GG0
9	EOG092D4GHC
2	EOG092D4GHC
854083	EOG092D4GHW
2	EOG092D4GHW
856636	EOG092D4GJU
854799	EOG092D4GJU
2	EOG092D4GJU
854704	EOG092D4GJU
2	EOG092D4GKI
2	EOG092D4GKX
1	EOG092D4GLR
1	EOG092D4GM3
9	EOG092D4GMV
853015	EOG092D4GMV
1	EOG092D4GMV
2	EOG092D4GMV
2	EOG092D4GNG
853985	EOG092D4GNM
9	EOG092D4GNM
2	EOG092D4GNM
853249	EOG092D4GOI
851082	EOG092D4GOI
1	EOG092D4GOI
2	EOG092D4GOI
2	EOG092D4GOS
9	EOG092D4GOU
2	EOG092D4GOU
855643	EOG092D4GOU
9	EOG092D4GPI
1	EOG092D4GPI
2	EOG092D4GPI
9	EOG092D4GQ5
856027	EOG092D4GQ5
2	EOG092D4GQ5
851307	EOG092D4GR9
2	EOG092D4GR9
2	EOG092D4GS6
9	EOG092D4GSU
855612	EOG092D4GT7
2538772	EOG092D4GT7
2	EOG092D4GT7
9	EOG092D4GUW
1	EOG092D4GUW
2	EOG092D4GUW
2	EOG092D4GX4
852006	EOG092D4GX6
2	EOG092D4GX6
9	EOG092D4GXA
854117	EOG092D4GXA
2	EOG092D4GXA
2542912	EOG092D4GXA
850861	EOG092D4GXN
9	EOG092D4GXN
854472	EOG092D4GXN
851758	EOG092D4GXN
1	EOG092D4GXN
2	EOG092D4GXN
9	EOG092D4GXY
852019	EOG092D4GXY
2	EOG092D4GXY
2	EOG092D4GY5
2	EOG092D4GZ7
1	EOG092D4GZK
9	EOG092D4GZK
9	EOG092D4H14
852701	EOG092D4H14
1	EOG092D4H14
2	EOG092D4H14
851005	EOG092D4H30
9	EOG092D4H30
1	EOG092D4H30
2	EOG092D4H30
1	EOG092D4H3O
2539874	EOG092D4H3O
2	EOG092D4H3O
855918	EOG092D4H46
1	EOG092D4H46
2	EOG092D4H46
9	EOG092D4H4Z
2	EOG092D4H4Z
2	EOG092D4H5F
853555	EOG092D4H5J
1	EOG092D4H5J
2	EOG092D4H5J
2540135	EOG092D4H6D
852185	EOG092D4H6D
2	EOG092D4H6D
851129	EOG092D4H78
2542949	EOG092D4H78
1	EOG092D4H78
2	EOG092D4H78
1	EOG092D4H8C
2	EOG092D4H8C
851432	EOG092D4H8I
2	EOG092D4H8I
2	EOG092D4H8N
855406	EOG092D4H8N
9	EOG092D4H92
2	EOG092D4H92
1	EOG092D4HAD
850946	EOG092D4HAD
2	EOG092D4HAD
1	EOG092D4HAP
2	EOG092D4HAQ
9	EOG092D4HAQ
850354	EOG092D4HAV
1	EOG092D4HAV
2	EOG092D4HAV
854457	EOG092D4HC0
2	EOG092D4HC0
9	EOG092D4HCU
2	EOG092D4HCU
9	EOG092D4HEW
851319	EOG092D4HEW
2	EOG092D4HEW
9	EOG092D4HG0
853526	EOG092D4HG0
2	EOG092D4HG0
2	EOG092D4HHK
850395	EOG092D4HHP
9	EOG092D4HHP
1	EOG092D4HHP
2	EOG092D4HHP
854821	EOG092D4HIU
1	EOG092D4HIU
2	EOG092D4HIU
2	EOG092D4HJ0
9	EOG092D4HJ8
2	EOG092D4HJ8
9	EOG092D4HJN
1	EOG092D4HJN
853454	EOG092D4HJN
2	EOG092D4HJN
1	EOG092D4HKL
2	EOG092D4HKL
2	EOG092D4HKZ
9	EOG092D4HL8
1	EOG092D4HL8
2	EOG092D4HLR
852922	EOG092D4HNO
851058	EOG092D4HNO
2	EOG092D4HNO
2	EOG092D4HQ1
853867	EOG092D4HQ1
850434	EOG092D4HRW
2	EOG092D4HRW
856131	EOG092D4HT4
1	EOG092D4HT4
2	EOG092D4HT4
2	EOG092D4HT7
1	EOG092D4HTB
1	EOG092D4HV4
2	EOG092D4HV4
2	EOG092D4HVR
856727	EOG092D4HWC
2	EOG092D4HWC
9	EOG092D4HWE
2	EOG092D4HWE
2746859	EOG092D4HZE
2	EOG092D4HZE
2	EOG092D4I05
2	EOG092D4I0P
851476	EOG092D4I10
1	EOG092D4I10
2	EOG092D4I10
851511	EOG092D4I20
9	EOG092D4I20
853265	EOG092D4I20
2	EOG092D4I20
9	EOG092D4I2A
9	EOG092D4I2T
852471	EOG092D4I2T
1	EOG092D4I2T
2	EOG092D4I2T
9	EOG092D4I2Z
2	EOG092D4I2Z
9	EOG092D4I3M
2	EOG092D4I3M
9	EOG092D4I3T
1	EOG092D4I3T
2	EOG092D4I3T
852811	EOG092D4I52
9	EOG092D4I52
2	EOG092D4I52
1	EOG092D4I6F
2	EOG092D4I6F
9	EOG092D4I7N
854409	EOG092D4I7N
1	EOG092D4I7N
2539518	EOG092D4I7N
855960	EOG092D4I7N
2	EOG092D4I7N
9	EOG092D4I8B
2	EOG092D4I8B
851635	EOG092D4I8B
852554	EOG092D4I8J
9	EOG092D4I8J
2	EOG092D4I8J
854745	EOG092D4I8P
9	EOG092D4I8P
2	EOG092D4I8P
9	EOG092D4IAA
9	EOG092D4IDA
2	EOG092D4IDA
855091	EOG092D4IDA
9	EOG092D4IDZ
852188	EOG092D4IDZ
1	EOG092D4IDZ
2	EOG092D4IDZ
1	EOG092D4IE1
2542254	EOG092D4IFL
854265	EOG092D4IFL
853409	EOG092D4IFL
2	EOG092D4IFL
2	EOG092D4IGJ
850979	EOG092D4IH5
856534	EOG092D4IHV
9	EOG092D4IHV
855565	EOG092D4IHV
1	EOG092D4IHV
2	EOG092D4IHV
1	EOG092D4IJA
2	EOG092D4IJA
1	EOG092D4IJQ
854157	EOG092D4IJQ
2	EOG092D4IJQ
852061	EOG092D4IK8
1	EOG092D4IK8
2	EOG092D4IK8
9	EOG092D4IME
856354	EOG092D4IME
2	EOG092D4IME
2	EOG092D4IMJ
2	EOG092D4INT
2	EOG092D4IPK
1	EOG092D4IPT
2	EOG092D4IQN
854641	EOG092D4IQT
2	EOG092D4IQT
9	EOG092D4ISJ
1	EOG092D4ISQ
9	EOG092D4ISY
853986	EOG092D4ISY
1	EOG092D4ISY
2	EOG092D4ISY
851363	EOG092D4IVO
1	EOG092D4IVO
2	EOG092D4IVO
9	EOG092D4IX3
850646	EOG092D4IX3
2	EOG092D4IX3
856580	EOG092D4IXM
1	EOG092D4IXM
2	EOG092D4IXM
9	EOG092D4IXX
2	EOG092D4IXX
1	EOG092D4IYB
2	EOG092D4IYB
1	EOG092D4IYM
9	EOG092D4J07
2	EOG092D4J07
851130	EOG092D4J07
1	EOG092D4J09
2	EOG092D4J0H
2	EOG092D4J0L
9	EOG092D4J0R
1	EOG092D4J0R
2	EOG092D4J0R
852511	EOG092D4J1H
1	EOG092D4J1H
2542639	EOG092D4J1H
2	EOG092D4J1H
852826	EOG092D4J1H
855837	EOG092D4J1T
1	EOG092D4J1T
2	EOG092D4J1T
9	EOG092D4J1V
854217	EOG092D4J1V
2	EOG092D4J1V
853050	EOG092D4J2E
2	EOG092D4J2E
9	EOG092D4J2G
1	EOG092D4J2G
2	EOG092D4J2M
2	EOG092D4J2T
1	EOG092D4J2T
854809	EOG092D4J3B
2	EOG092D4J3B
9	EOG092D4J3J
855609	EOG092D4J3J
2	EOG092D4J3J
1	EOG092D4J3S
2	EOG092D4J3S
1	EOG092D4J4E
2	EOG092D4J4E
854228	EOG092D4J4K
9	EOG092D4J4K
9	EOG092D4J6A
854949	EOG092D4J6A
1	EOG092D4J6A
2	EOG092D4J6A
9	EOG092D4J7I
1	EOG092D4J7I
2	EOG092D4J7I
856715	EOG092D4J7I
1	EOG092D4J7X
2	EOG092D4J7X
2	EOG092D4JAO
853743	EOG092D4JAO
9	EOG092D4JAR
1	EOG092D4JAR
1	EOG092D4JAU
2	EOG092D4JAU
9	EOG092D4JBM
1	EOG092D4JBM
855601	EOG092D4JBM
2	EOG092D4JBM
9	EOG092D4JCA
1	EOG092D4JCA
852800	EOG092D4JCA
2	EOG092D4JCA
1	EOG092D4JCB
9	EOG092D4JCC
1	EOG092D4JCC
855536	EOG092D4JCC
2	EOG092D4JCC
9	EOG092D4JCF
2	EOG092D4JCF
2	EOG092D4JGN
9	EOG092D4JH5
2	EOG092D4JH5
2	EOG092D4JHN
9	EOG092D4JJB
2	EOG092D4JJB
850981	EOG092D4JJW
2	EOG092D4JJW
856750	EOG092D4JKZ
852358	EOG092D4JKZ
851613	EOG092D4JKZ
2	EOG092D4JKZ
852200	EOG092D4JNB
1	EOG092D4JNB
2	EOG092D4JNB
851178	EOG092D4JO5
856302	EOG092D4JO5
2	EOG092D4JO5
9	EOG092D4JQM
855586	EOG092D4JQM
2	EOG092D4JQM
1	EOG092D4JRB
851437	EOG092D4JRM
9	EOG092D4JRM
1	EOG092D4JRM
2	EOG092D4JRM
1	EOG092D4JTH
2	EOG092D4JTH
1	EOG092D4JU2
2	EOG092D4JU2
855689	EOG092D4JU7
9	EOG092D4JU7
2	EOG092D4JU7
2	EOG092D4JVU
1	EOG092D4JVU
853975	EOG092D4JWC
855782	EOG092D4JXC
1	EOG092D4JXC
2	EOG092D4JXC
9	EOG092D4JXQ
1	EOG092D4JXQ
2	EOG092D4JXQ
1	EOG092D4JXS
9	EOG092D4JY3
854984	EOG092D4JY3
2539331	EOG092D4JY3
1	EOG092D4JY3
2	EOG092D4JY3
1	EOG092D4JY5
2	EOG092D4JY5
1	EOG092D4JY6
2	EOG092D4JY6
1	EOG092D4JZ4
1	EOG092D4K0A
9	EOG092D4K0I
2	EOG092D4K0I
9	EOG092D4K1C
1	EOG092D4K1C
2	EOG092D4K1C
852131	EOG092D4K1H
9	EOG092D4K1H
855941	EOG092D4K1H
2541479	EOG092D4K1H
2541195	EOG092D4K1H
1	EOG092D4K1H
851170	EOG092D4K1H
2	EOG092D4K1H
854901	EOG092D4K1H
855587	EOG092D4K1H
853856	EOG092D4K3B
1	EOG092D4K3B
2	EOG092D4K3B
9	EOG092D4K4I
850292	EOG092D4K4I
850458	EOG092D4K4I
2	EOG092D4K4I
9	EOG092D4K5O
856371	EOG092D4K5O
2	EOG092D4K5O
854871	EOG092D4K86
9	EOG092D4K86
1	EOG092D4K86
2	EOG092D4K86
855306	EOG092D4K86
1	EOG092D4K8F
2	EOG092D4K8F
9	EOG092D4K9U
2	EOG092D4KAL
1	EOG092D4KB3
2	EOG092D4KB3
854551	EOG092D4KBS
9	EOG092D4KBS
2	EOG092D4KBS
2540015	EOG092D4KBS
9	EOG092D4KES
852191	EOG092D4KES
2	EOG092D4KES
854376	EOG092D4KGF
9	EOG092D4KGF
2	EOG092D4KGF
851579	EOG092D4KGR
1	EOG092D4KGR
2	EOG092D4KGR
9	EOG092D4KH4
853776	EOG092D4KH4
2	EOG092D4KH4
2	EOG092D4KHJ
2	EOG092D4KHP
9	EOG092D4KI1
2	EOG092D4KI9
9	EOG092D4KJE
2	EOG092D4KJE
853032	EOG092D4KJO
9	EOG092D4KJO
856272	EOG092D4KJO
2	EOG092D4KJO
854978	EOG092D4KK3
2	EOG092D4KK3
1	EOG092D4KKD
1	EOG092D4KMH
852388	EOG092D4KQQ
9	EOG092D4KQQ
1	EOG092D4KQQ
856395	EOG092D4KQQ
2	EOG092D4KQQ
2	EOG092D4KQU
852034	EOG092D4KQU
2	EOG092D4KRW
2	EOG092D4KS8
9	EOG092D4KS8
850753	EOG092D4KS8
850637	EOG092D4KS8
856295	EOG092D4KSS
1	EOG092D4KSS
2	EOG092D4KSS
1	EOG092D4KU2
2	EOG092D4KU2
9	EOG092D4KVO
850779	EOG092D4KVO
2	EOG092D4KVO
854832	EOG092D4KVO
855616	EOG092D4KVP
2	EOG092D4KVP
9	EOG092D4KW7
2	EOG092D4KW7
856264	EOG092D4KY6
9	EOG092D4KY6
1	EOG092D4KY6
2	EOG092D4KY6
9	EOG092D4KYA
2	EOG092D4KYA
9	EOG092D4KYI
1	EOG092D4KYI
9	EOG092D4L0B
1	EOG092D4L0B
2	EOG092D4L0B
1	EOG092D4L0W
1	EOG092D4L0Y
9	EOG092D4L0Y
1	EOG092D4L1K
9	EOG092D4L3P
2	EOG092D4L3P
2	EOG092D4L48
9	EOG092D4L48
1	EOG092D4L4T
9	EOG092D4L4T
9	EOG092D4L7N
2	EOG092D4L7N
1	EOG092D4L8J
2	EOG092D4L91
9	EOG092D4LA3
851313	EOG092D4LA3
2	EOG092D4LA3
852220	EOG092D4LAG
2	EOG092D4LAG
1	EOG092D4LB6
2	EOG092D4LB6
1	EOG092D4LD4
2	EOG092D4LD4
853644	EOG092D4LDU
2	EOG092D4LDU
9	EOG092D4LFR
855717	EOG092D4LFR
856540	EOG092D4LFR
1	EOG092D4LFR
2	EOG092D4LFR
9	EOG092D4LG3
2	EOG092D4LG3
1	EOG092D4LKL
9	EOG092D4LKQ
2	EOG092D4LKQ
2	EOG092D4LLQ
9	EOG092D4LLV
1	EOG092D4LLV
2	EOG092D4LLV
2	EOG092D4LNC
2	EOG092D4LOP
2	EOG092D4LP6
1	EOG092D4LPB
856904	EOG092D4LPB
2	EOG092D4LPB
2	EOG092D4LPQ
9	EOG092D4LPU
2	EOG092D4LPU
9	EOG092D4LQZ
2	EOG092D4LQZ
1	EOG092D4LTQ
2	EOG092D4LTQ
2	EOG092D4LVU
2	EOG092D4LX7
852518	EOG092D4LX7
9	EOG092D4LXF
852167	EOG092D4LXF
2	EOG092D4LXF
1	EOG092D4LXL
2	EOG092D4LYM
2	EOG092D4M0F
852260	EOG092D4M0F
851122	EOG092D4M0K
851484	EOG092D4M0K
2	EOG092D4M0K
856388	EOG092D4M0R
2	EOG092D4M0R
853864	EOG092D4M0R
9	EOG092D4M15
2	EOG092D4M15
851366	EOG092D4M15
852572	EOG092D4M39
9	EOG092D4M39
9	EOG092D4M3O
2	EOG092D4M3O
9	EOG092D4M42
1	EOG092D4M42
2	EOG092D4M42
855287	EOG092D4M4B
1	EOG092D4M4B
2	EOG092D4M4B
1	EOG092D4M5U
850695	EOG092D4M5U
2	EOG092D4M5U
9	EOG092D4M7F
1	EOG092D4M7F
2	EOG092D4M7F
9	EOG092D4M8A
855560	EOG092D4M8A
2	EOG092D4M8A
9	EOG092D4M8H
1	EOG092D4MA2
852104	EOG092D4MA2
2	EOG092D4MA2
1	EOG092D4MB6
2	EOG092D4MB6
2539804	EOG092D4MCC
852295	EOG092D4MCC
9	EOG092D4MCC
2	EOG092D4MCC
853817	EOG092D4MCC
9	EOG092D4MCV
1	EOG092D4MCV
2	EOG092D4MCV
1	EOG092D4MDK
851919	EOG092D4MDW
2	EOG092D4MDW
9	EOG092D4MFL
2	EOG092D4MFL
9	EOG092D4MGG
2	EOG092D4MGG
1	EOG092D4MHF
1	EOG092D4MHL
2	EOG092D4MHL
9	EOG092D4MIB
852973	EOG092D4MIB
2	EOG092D4MIB
9	EOG092D4MKM
1	EOG092D4MKM
851015	EOG092D4MKM
2	EOG092D4MKM
1	EOG092D4MKO
2	EOG092D4MKO
9	EOG092D4MLC
854759	EOG092D4MLC
1	EOG092D4MLC
2538815	EOG092D4MLC
2	EOG092D4MLC
856784	EOG092D4MLC
9	EOG092D4MLX
1	EOG092D4MLX
2	EOG092D4MLX
1	EOG092D4MMU
853429	EOG092D4MNU
1	EOG092D4MNU
2	EOG092D4MNU
9	EOG092D4MP9
852903	EOG092D4MP9
2	EOG092D4MP9
9	EOG092D4MRN
2	EOG092D4MRP
9	EOG092D4MRW
852964	EOG092D4MRW
2	EOG092D4MRW
9	EOG092D4MST
1466533	EOG092D4MST
1	EOG092D4MST
2	EOG092D4MST
9	EOG092D4MTT
2	EOG092D4MTT
851615	EOG092D4MUW
1	EOG092D4MUW
2	EOG092D4MUW
1	EOG092D4MX9
2	EOG092D4MX9
853301	EOG092D4MX9
9	EOG092D4MXE
2	EOG092D4N11
2	EOG092D4N1J
2	EOG092D4N47
1	EOG092D4N47
9	EOG092D4N4A
854150	EOG092D4N4A
2	EOG092D4N4A
1	EOG092D4N50
2	EOG092D4N50
9	EOG092D4N54
856333	EOG092D4N54
855773	EOG092D4N5K
2	EOG092D4N5K
9	EOG092D4N6T
2	EOG092D4N6T
9	EOG092D4N86
1	EOG092D4N86
2	EOG092D4N86
856421	EOG092D4N86
2	EOG092D4N8N
9	EOG092D4N8N
2	EOG092D4NAD
1	EOG092D4NAD
9	EOG092D4NAH
2	EOG092D4NAZ
9	EOG092D4NC2
852142	EOG092D4NC2
2	EOG092D4NC2
1	EOG092D4NC8
850449	EOG092D4NC9
2	EOG092D4NC9
9	EOG092D4NG6
2	EOG092D4NG6
2	EOG092D4NG9
856687	EOG092D4NH8
2	EOG092D4NH8
2	EOG092D4NHJ
9	EOG092D4NI2
2	EOG092D4NI2
1	EOG092D4NJ6
2	EOG092D4NJ6
2	EOG092D4NK9
1	EOG092D4NKG
2	EOG092D4NKT
9	EOG092D4NLA
2	EOG092D4NLA
851336	EOG092D4NLA
853158	EOG092D4NLC
1	EOG092D4NLC
2	EOG092D4NLC
856567	EOG092D4NLC
2	EOG092D4NLZ
9	EOG092D4NM1
2	EOG092D4NM1
2	EOG092D4NM2
2	EOG092D4NQX
9	EOG092D4NR1
2	EOG092D4NR1
9	EOG092D4NRC
2	EOG092D4NRC
2539848	EOG092D4NSE
854741	EOG092D4NSE
2	EOG092D4NSE
9	EOG092D4NSS
1	EOG092D4NSS
2	EOG092D4NSS
2539619	EOG092D4NSS
2	EOG092D4NSX
1	EOG092D4NTF
9	EOG092D4NU3
1	EOG092D4NU3
2	EOG092D4NUE
855569	EOG092D4NUF
2	EOG092D4NUF
1	EOG092D4NUL
2	EOG092D4NVK
9	EOG092D4NYG
2	EOG092D4NYG
853502	EOG092D4O03
2	EOG092D4O03
9	EOG092D4O0H
9	EOG092D4O1C
1	EOG092D4O1C
2	EOG092D4O1C
9	EOG092D4O1L
2	EOG092D4O1L
853807	EOG092D4O1L
1	EOG092D4O1Q
853117	EOG092D4O1Q
856330	EOG092D4O1Q
2	EOG092D4O1Q
855506	EOG092D4O3M
2	EOG092D4O3M
9	EOG092D4O4M
1	EOG092D4O4M
2	EOG092D4O4M
856667	EOG092D4O4M
9	EOG092D4O58
1	EOG092D4O58
2	EOG092D4O58
9	EOG092D4O5W
854185	EOG092D4O5W
2	EOG092D4O5W
853260	EOG092D4O6D
2	EOG092D4O6D
2	EOG092D4O6G
9	EOG092D4O6W
2	EOG092D4O6W
9	EOG092D4O77
1	EOG092D4O77
2	EOG092D4O77
1	EOG092D4O84
2	EOG092D4O84
855153	EOG092D4O8G
1	EOG092D4O8G
2	EOG092D4O8G
2	EOG092D4O8L
1	EOG092D4O97
2	EOG092D4O97
2539701	EOG092D4OAJ
1	EOG092D4OAJ
853993	EOG092D4OAJ
2	EOG092D4OAJ
1	EOG092D4OB2
1	EOG092D4OD5
2	EOG092D4OD5
9	EOG092D4ODW
9	EOG092D4OFB
855414	EOG092D4OG8
2541084	EOG092D4OG8
2	EOG092D4OG8
854028	EOG092D4OG8
855477	EOG092D4OGM
2	EOG092D4OGM
853716	EOG092D4OHE
855145	EOG092D4OHE
9	EOG092D4OHE
1	EOG092D4OHE
2	EOG092D4OHE
2543019	EOG092D4OHL
2541969	EOG092D4OHL
2539557	EOG092D4OHL
2	EOG092D4OHL
854671	EOG092D4OHO
2	EOG092D4OIO
1	EOG092D4OIO
853684	EOG092D4OIQ
1	EOG092D4OIQ
2	EOG092D4OIQ
9	EOG092D4OIW
1	EOG092D4OIW
2	EOG092D4OIW
2	EOG092D4OK9
1	EOG092D4OMT
853129	EOG092D4OPJ
2	EOG092D4OPJ
1	EOG092D4OPN
2	EOG092D4OPN
9	EOG092D4ORH
2	EOG092D4ORH
9	EOG092D4ORW
1	EOG092D4ORW
850987	EOG092D4ORW
2	EOG092D4ORW
9	EOG092D4OS2
853814	EOG092D4OS2
2	EOG092D4OS2
9	EOG092D4OTA
2	EOG092D4OTA
9	EOG092D4OTG
2	EOG092D4OTG
1	EOG092D4OUR
2	EOG092D4OUR
1	EOG092D4OV0
2	EOG092D4OV0
9	EOG092D4OVD
1	EOG092D4OVD
9	EOG092D4OVK
852419	EOG092D4OVK
1	EOG092D4OVK
2	EOG092D4OVK
852432	EOG092D4OXW
2	EOG092D4OXW
1	EOG092D4OYM
2	EOG092D4OYM
1	EOG092D4OZ6
1	EOG092D4P0I
2	EOG092D4P0X
850890	EOG092D4P1N
9	EOG092D4P1N
2	EOG092D4P1N
1	EOG092D4P1T
2	EOG092D4P1T
1	EOG092D4P2Q
2	EOG092D4P2Q
2538849	EOG092D4P39
853051	EOG092D4P39
1	EOG092D4P39
852852	EOG092D4P39
2	EOG092D4P39
2	EOG092D4P3E
1	EOG092D4P5P
853093	EOG092D4P5P
2	EOG092D4P5P
2	EOG092D4P66
850754	EOG092D4P6F
1	EOG092D4P6F
2	EOG092D4P6F
9	EOG092D4P8L
2	EOG092D4P8L
2542693	EOG092D4P8M
9	EOG092D4P8M
2	EOG092D4P8M
2541615	EOG092D4P8M
9	EOG092D4PB5
9	EOG092D4PBS
855330	EOG092D4PBS
1	EOG092D4PBS
2	EOG092D4PBS
852255	EOG092D4PCH
2	EOG092D4PCH
9	EOG092D4PDC
2	EOG092D4PDC
850897	EOG092D4PES
1	EOG092D4PES
2	EOG092D4PES
1	EOG092D4PF6
2	EOG092D4PF6
1	EOG092D4PG7
2	EOG092D4PG7
1	EOG092D4PGO
855144	EOG092D4PH2
2	EOG092D4PH2
854468	EOG092D4PI0
855270	EOG092D4PI0
1	EOG092D4PI0
3361259	EOG092D4PI0
2	EOG092D4PI0
9	EOG092D4PI7
2	EOG092D4PI7
1	EOG092D4PIX
2	EOG092D4PIX
9	EOG092D4PJ4
1	EOG092D4PJ4
9	EOG092D4PJ5
2	EOG092D4PJ5
855430	EOG092D4PJ5
9	EOG092D4PJO
852122	EOG092D4PJO
2	EOG092D4PJO
856006	EOG092D4PK3
2	EOG092D4PK3
850789	EOG092D4PKH
1	EOG092D4PKH
2	EOG092D4PKH
853850	EOG092D4PLS
9	EOG092D4PLS
3628034	EOG092D4PLS
1	EOG092D4PLS
2	EOG092D4PLS
2	EOG092D4PLU
850763	EOG092D4PMB
2	EOG092D4PMB
9	EOG092D4PMQ
2	EOG092D4PMQ
9	EOG092D4PNX
9	EOG092D4POO
853010	EOG092D4POO
2	EOG092D4POO
1	EOG092D4PPM
852231	EOG092D4PPM
2	EOG092D4PPM
1	EOG092D4PPO
852263	EOG092D4PPO
2	EOG092D4PPO
1	EOG092D4PPW
1	EOG092D4PQ4
2	EOG092D4PQ4
854760	EOG092D4PQ4
856785	EOG092D4PQ4
9	EOG092D4PQU
1	EOG092D4PQU
2	EOG092D4PQU
853467	EOG092D4PQU
2	EOG092D4PRL
1	EOG092D4PS0
2	EOG092D4PS0
2	EOG092D4PTA
9	EOG092D4PTX
1	EOG092D4PUA
2	EOG092D4PUA
854270	EOG092D4PUW
1	EOG092D4PUW
2	EOG092D4PUW
851677	EOG092D4PV4
2	EOG092D4PV4
1	EOG092D4PVH
2	EOG092D4PVH
9	EOG092D4PWH
2	EOG092D4PXN
852955	EOG092D4PXN
1	EOG092D4PXP
9	EOG092D4PXS
1	EOG092D4PXS
2	EOG092D4PZ1
854067	EOG092D4PZ4
2	EOG092D4PZ4
853720	EOG092D4Q0H
1	EOG092D4Q0H
2	EOG092D4Q0H
9	EOG092D4Q1C
2	EOG092D4Q1C
853778	EOG092D4Q1X
1	EOG092D4Q1X
2	EOG092D4Q1X
9	EOG092D4Q2W
9	EOG092D4Q3Y
1	EOG092D4Q3Y
2	EOG092D4Q4B
1	EOG092D4Q4Y
856317	EOG092D4Q5Q
9	EOG092D4Q5Q
2	EOG092D4Q5Q
