Gene_id_NCBI;OrthologueCluster_ortho_cluster
854025;EOG092F06OU
855778;EOG092F06P5
856576;EOG092F06P8
854987;EOG092F06P9
851680;EOG092F06PF
850323;EOG092F06PI
850844;EOG092F06PY
852915;EOG092F06Q0
852720;EOG092F06Q2
854014;EOG092F06Q2
852154;EOG092F06Q2
852844;EOG092F06Q2
852513;EOG092F06Q6
853606;EOG092F06Q8
851605;EOG092F06Q9
854136;EOG092F06QD
851580;EOG092F06QG
852707;EOG092F06QL
851334;EOG092F06QP
854886;EOG092F06QS
855268;EOG092F06QU
853612;EOG092F06QV
855491;EOG092F06QZ
852314;EOG092F06R4
850787;EOG092F06R8
850828;EOG092F06RA
856584;EOG092F06RD
855932;EOG092F06RD
852545;EOG092F06RE
855254;EOG092F06RM
853531;EOG092F06RN
856065;EOG092F06RS
851368;EOG092F06RT
855220;EOG092F06S2
855871;EOG092F06S2
853083;EOG092F06S7
852883;EOG092F06SE
852491;EOG092F06SL
854942;EOG092F06SM
852003;EOG092F06SS
850900;EOG092F06ST
850850;EOG092F06SX
850850;EOG092F06SX
850850;EOG092F06SX
850850;EOG092F06SX
850401;EOG092F06T7
853714;EOG092F06TB
850887;EOG092F06TC
856652;EOG092F06TD
853091;EOG092F06TI
855039;EOG092F06TK
856331;EOG092F06TN
854820;EOG092F06TO
853543;EOG092F06TZ
854182;EOG092F06U5
855177;EOG092F06U7
855275;EOG092F06UI
853464;EOG092F06UM
850313;EOG092F06UP
854829;EOG092F06UR
855808;EOG092F06V2
851168;EOG092F06V4
852880;EOG092F06V6
852228;EOG092F06VA
853877;EOG092F06VN
854114;EOG092F06VO
851218;EOG092F06VO
852383;EOG092F06VQ
856392;EOG092F06VS
853841;EOG092F06VS
852816;EOG092F06VY
851121;EOG092F06W3
852607;EOG092F06W7
850704;EOG092F06W9
856810;EOG092F06WE
855928;EOG092F06WG
855468;EOG092F06WS
851858;EOG092F06WT
854124;EOG092F06X2
853619;EOG092F06X3
850307;EOG092F06X4
852143;EOG092F06X4
852551;EOG092F06XE
855467;EOG092F06XF
853028;EOG092F06XG
851739;EOG092F06XK
856201;EOG092F06XO
850945;EOG092F06XS
855125;EOG092F06XT
856617;EOG092F06XU
852890;EOG092F06XY
850744;EOG092F06Y3
850581;EOG092F06Y5
855965;EOG092F06Y8
851136;EOG092F06YB
851860;EOG092F06YF
855840;EOG092F06YG
851736;EOG092F06YI
851995;EOG092F06YL
851558;EOG092F06YN
851832;EOG092F06YS
856134;EOG092F06ZB
851181;EOG092F06ZH
856136;EOG092F06ZJ
850790;EOG092F06ZL
853613;EOG092F06ZM
856615;EOG092F06ZM
854303;EOG092F06ZP
854227;EOG092F06ZR
852975;EOG092F06ZV
850795;EOG092F06ZX
850786;EOG092F06ZZ
852960;EOG092F0702
853460;EOG092F0704
853571;EOG092F0705
852703;EOG092F0709
855295;EOG092F070D
855864;EOG092F070D
851238;EOG092F070G
850693;EOG092F070J
854222;EOG092F070L
850342;EOG092F070M
850518;EOG092F070N
855686;EOG092F070Q
856036;EOG092F070T
851373;EOG092F0714
852306;EOG092F0717
856226;EOG092F071A
854924;EOG092F071G
855322;EOG092F071G
852247;EOG092F071I
854368;EOG092F071J
855243;EOG092F071N
855993;EOG092F0724
854326;EOG092F072D
850567;EOG092F072E
851386;EOG092F072G
854232;EOG092F072I
852789;EOG092F072J
850515;EOG092F072K
855504;EOG092F072W
854113;EOG092F0731
852842;EOG092F0738
852767;EOG092F073B
852794;EOG092F073J
852657;EOG092F073S
855811;EOG092F073W
850352;EOG092F0746
855324;EOG092F0747
854240;EOG092F0749
853421;EOG092F074B
854847;EOG092F074G
851562;EOG092F074H
856444;EOG092F074N
851097;EOG092F074P
852724;EOG092F074R
851429;EOG092F074S
853679;EOG092F074T
854572;EOG092F074V
855850;EOG092F074V
852898;EOG092F074Y
851354;EOG092F0753
852187;EOG092F0759
855952;EOG092F075A
856291;EOG092F075D
852478;EOG092F075E
853621;EOG092F075I
855384;EOG092F075I
851353;EOG092F075I
850486;EOG092F075I
854825;EOG092F075K
855774;EOG092F075L
853159;EOG092F075O
854541;EOG092F075P
853229;EOG092F075Q
851458;EOG092F075T
853164;EOG092F075Z
855009;EOG092F0765
856870;EOG092F0766
855285;EOG092F076D
856420;EOG092F076E
855017;EOG092F076H
855447;EOG092F076K
852319;EOG092F076L
851575;EOG092F076L
856316;EOG092F076N
854772;EOG092F076Q
853217;EOG092F076S
851403;EOG092F076W
852700;EOG092F076Z
853393;EOG092F0771
851947;EOG092F0776
851481;EOG092F0778
851139;EOG092F077E
851985;EOG092F077L
854294;EOG092F077L
851876;EOG092F077P
855045;EOG092F077T
850441;EOG092F077U
851774;EOG092F0788
855426;EOG092F078C
851648;EOG092F078D
852568;EOG092F078R
854940;EOG092F078S
855547;EOG092F078T
855487;EOG092F078U
855363;EOG092F0791
855776;EOG092F0794
851723;EOG092F0796
853836;EOG092F0797
855895;EOG092F0798
855661;EOG092F079H
851056;EOG092F079I
853768;EOG092F079J
850650;EOG092F079P
850706;EOG092F079P
854977;EOG092F079Q
853395;EOG092F079R
853465;EOG092F079R
853106;EOG092F079R
852062;EOG092F07A5
851866;EOG092F07A6
853747;EOG092F07A7
851322;EOG092F07AF
856310;EOG092F07AI
853746;EOG092F07AK
854152;EOG092F07AL
855207;EOG092F07AO
850914;EOG092F07AR
855530;EOG092F07AS
852729;EOG092F07AT
852919;EOG092F07AY
856900;EOG092F07AZ
856129;EOG092F07B3
852734;EOG092F07B5
855652;EOG092F07BA
856170;EOG092F07BD
851338;EOG092F07BF
855304;EOG092F07BG
855057;EOG092F07BK
851513;EOG092F07BU
851451;EOG092F07BY
853641;EOG092F07C1
854068;EOG092F07CF
855349;EOG092F07CF
855107;EOG092F07CF
852442;EOG092F07CF
851532;EOG092F07CL
852335;EOG092F07CM
852778;EOG092F07CO
853450;EOG092F07CW
854702;EOG092F07D6
853041;EOG092F07D7
853806;EOG092F07DA
854206;EOG092F07DD
855985;EOG092F07DU
852548;EOG092F07DV
851024;EOG092F07DZ
854791;EOG092F07E0
852448;EOG092F07E6
851891;EOG092F07E9
856292;EOG092F07EC
853508;EOG092F07EH
856670;EOG092F07EH
851450;EOG092F07EJ
854216;EOG092F07EQ
854887;EOG092F07ER
855886;EOG092F07ET
854057;EOG092F07EU
851195;EOG092F07F1
855831;EOG092F07F5
850612;EOG092F07F6
851174;EOG092F07FC
854537;EOG092F07FD
853138;EOG092F07FE
851527;EOG092F07FH
852091;EOG092F07FI
856504;EOG092F07FJ
852422;EOG092F07FO
853849;EOG092F07FQ
854296;EOG092F07FT
855143;EOG092F07FV
850606;EOG092F07FX
856169;EOG092F07FZ
854684;EOG092F07G0
854776;EOG092F07G1
852522;EOG092F07G2
855218;EOG092F07G6
852472;EOG092F07G7
850720;EOG092F07G9
850464;EOG092F07GA
851483;EOG092F07GF
853805;EOG092F07GK
856359;EOG092F07GT
853072;EOG092F07GZ
851948;EOG092F07H1
855626;EOG092F07H6
854990;EOG092F07H8
854116;EOG092F07HG
855891;EOG092F07HH
850385;EOG092F07HJ
856750;EOG092F07HR
856041;EOG092F07HU
852529;EOG092F07HV
856935;EOG092F07I4
855495;EOG092F07IB
853345;EOG092F07II
851647;EOG092F07IL
850457;EOG092F07IO
856501;EOG092F07IS
852425;EOG092F07IT
855737;EOG092F07IY
852346;EOG092F07JA
851541;EOG092F07JC
854098;EOG092F07JC
852661;EOG092F07JP
850974;EOG092F07JR
854344;EOG092F07JR
855028;EOG092F07JS
856712;EOG092F07JY
854811;EOG092F07JY
850664;EOG092F07K0
855855;EOG092F07K0
855371;EOG092F07K0
852348;EOG092F07K2
856844;EOG092F07K3
852749;EOG092F07KB
851092;EOG092F07KN
852970;EOG092F07KP
855052;EOG092F07KQ
850971;EOG092F07KR
850832;EOG092F07L0
851900;EOG092F07L2
855726;EOG092F07L5
856121;EOG092F07L8
850624;EOG092F07LA
856714;EOG092F07LF
853399;EOG092F07LH
852576;EOG092F07LH
851799;EOG092F07LS
853563;EOG092F07LU
852007;EOG092F07LY
852951;EOG092F07LZ
855267;EOG092F07M3
851454;EOG092F07M7
852931;EOG092F07M8
855043;EOG092F07MA
852316;EOG092F07MB
850402;EOG092F07MG
851704;EOG092F07MK
853374;EOG092F07MM
856694;EOG092F07MN
852459;EOG092F07MU
855761;EOG092F07MZ
853664;EOG092F07N2
854493;EOG092F07N3
853107;EOG092F07N5
855779;EOG092F07NC
853535;EOG092F07NP
856112;EOG092F07NV
855599;EOG092F07NX
852645;EOG092F07O2
854168;EOG092F07O3
850878;EOG092F07OB
856007;EOG092F07OD
853777;EOG092F07OF
853569;EOG092F07OH
854380;EOG092F07OI
856485;EOG092F07OL
856360;EOG092F07ON
852574;EOG092F07OO
856271;EOG092F07OP
854252;EOG092F07OU
856270;EOG092F07OZ
855963;EOG092F07P3
854406;EOG092F07P3
853243;EOG092F07P7
850400;EOG092F07P7
856739;EOG092F07P9
856210;EOG092F07PA
855766;EOG092F07PC
854687;EOG092F07PD
851746;EOG092F07PE
852773;EOG092F07PG
851720;EOG092F07PH
853275;EOG092F07PK
853688;EOG092F07PK
850912;EOG092F07PN
854376;EOG092F07PX
852755;EOG092F07Q0
856533;EOG092F07Q9
856002;EOG092F07QA
852456;EOG092F07QB
850627;EOG092F07QC
854914;EOG092F07QD
853952;EOG092F07QK
851996;EOG092F07QM
855160;EOG092F07QO
850295;EOG092F07QS
853840;EOG092F07R1
856375;EOG092F07R5
856030;EOG092F07R7
852141;EOG092F07RD
856809;EOG092F07RF
850905;EOG092F07RG
853264;EOG092F07RK
851326;EOG092F07RT
852357;EOG092F07S3
853316;EOG092F07S9
856822;EOG092F07SB
853753;EOG092F07SD
853550;EOG092F07SJ
855492;EOG092F07SK
854694;EOG092F07SM
851068;EOG092F07SN
852934;EOG092F07SN
855969;EOG092F07SV
854397;EOG092F07SV
852957;EOG092F07T8
852848;EOG092F07TC
853308;EOG092F07TD
853926;EOG092F07TD
853955;EOG092F07TK
855352;EOG092F07TO
853196;EOG092F07TO
854024;EOG092F07TY
855517;EOG092F07TZ
854241;EOG092F07U7
852265;EOG092F07U8
853406;EOG092F07U9
850358;EOG092F07UD
854661;EOG092F07UX
856616;EOG092F07V2
853558;EOG092F07V3
854738;EOG092F07VB
855862;EOG092F07VF
851714;EOG092F07VJ
852731;EOG092F07VK
850993;EOG092F07VP
856179;EOG092F07VX
852717;EOG092F07W2
851132;EOG092F07W5
851664;EOG092F07W6
854989;EOG092F07W8
851955;EOG092F07W9
856506;EOG092F07W9
853122;EOG092F07WE
853075;EOG092F07WO
852663;EOG092F07WR
851597;EOG092F07WU
852343;EOG092F07WU
853377;EOG092F07X0
856548;EOG092F07X6
850399;EOG092F07X9
853739;EOG092F07XC
852426;EOG092F07XD
851846;EOG092F07XI
854190;EOG092F07XJ
855705;EOG092F07XK
856442;EOG092F07XL
851881;EOG092F07XL
852474;EOG092F07XO
850348;EOG092F07XP
854314;EOG092F07XQ
853556;EOG092F07XR
854126;EOG092F07XT
852484;EOG092F07XV
852353;EOG092F07XW
852071;EOG092F07Y0
855368;EOG092F07Y3
850469;EOG092F07Y3
851164;EOG092F07Y9
852435;EOG092F07YA
852647;EOG092F07YH
855364;EOG092F07YK
854567;EOG092F07YK
855157;EOG092F07YM
853060;EOG092F07YR
855554;EOG092F07YS
850873;EOG092F07YT
856113;EOG092F07YV
852127;EOG092F07Z7
850320;EOG092F07Z7
853119;EOG092F07ZA
856322;EOG092F07ZB
854436;EOG092F07ZC
856123;EOG092F07ZF
856125;EOG092F07ZF
853478;EOG092F07ZI
855673;EOG092F07ZL
850608;EOG092F07ZM
852715;EOG092F07ZN
853310;EOG092F07ZO
852498;EOG092F07ZT
856718;EOG092F07ZU
851272;EOG092F07ZW
854103;EOG092F07ZY
853896;EOG092F0803
853707;EOG092F0804
855244;EOG092F0805
855473;EOG092F0806
855010;EOG092F0808
855762;EOG092F080C
852553;EOG092F080H
855309;EOG092F080K
850373;EOG092F080M
855651;EOG092F080W
850470;EOG092F0815
850672;EOG092F0815
851683;EOG092F0816
856545;EOG092F0818
850647;EOG092F081A
853500;EOG092F081F
855832;EOG092F081I
854335;EOG092F081M
856391;EOG092F081P
854231;EOG092F081U
851755;EOG092F081Z
854425;EOG092F0822
855603;EOG092F082C
850621;EOG092F082E
853589;EOG092F082G
856463;EOG092F082N
851907;EOG092F082N
851878;EOG092F082Q
854827;EOG092F082W
853194;EOG092F082Y
855312;EOG092F082Z
854310;EOG092F0831
851920;EOG092F0832
856896;EOG092F083A
854435;EOG092F083F
852145;EOG092F083G
854708;EOG092F083K
856836;EOG092F0842
852211;EOG092F0842
854396;EOG092F0845
853851;EOG092F0848
852985;EOG092F0849
855801;EOG092F084D
854770;EOG092F084G
853956;EOG092F084H
853008;EOG092F084K
851980;EOG092F084R
856405;EOG092F084T
855892;EOG092F084Z
850670;EOG092F0852
855662;EOG092F0856
854258;EOG092F0857
851656;EOG092F0858
853727;EOG092F085E
855140;EOG092F085E
852075;EOG092F085P
851362;EOG092F085Q
851874;EOG092F085R
852117;EOG092F085V
856218;EOG092F085W
853604;EOG092F0860
852252;EOG092F0862
852763;EOG092F0869
851910;EOG092F086D
856076;EOG092F086N
852594;EOG092F086U
853892;EOG092F086V
852611;EOG092F086Y
855795;EOG092F087J
853296;EOG092F087N
853618;EOG092F087T
854290;EOG092F087U
853620;EOG092F087V
855730;EOG092F087Y
853325;EOG092F0883
850833;EOG092F0888
852949;EOG092F088G
852402;EOG092F088H
850602;EOG092F088I
854247;EOG092F088K
851691;EOG092F088Q
853326;EOG092F088X
853916;EOG092F088X
856042;EOG092F088Z
850713;EOG092F0891
855202;EOG092F0892
851063;EOG092F0896
852953;EOG092F089B
852805;EOG092F089C
855428;EOG092F089E
854059;EOG092F089J
856922;EOG092F089P
850869;EOG092F089U
852457;EOG092F089V
851017;EOG092F089Y
851016;EOG092F089Y
856759;EOG092F08A0
855584;EOG092F08A3
850898;EOG092F08A5
856247;EOG092F08A9
850372;EOG092F08AK
854315;EOG092F08AL
853607;EOG092F08AQ
855706;EOG092F08AS
851823;EOG092F08AT
853662;EOG092F08AU
854202;EOG092F08AV
856004;EOG092F08B5
852438;EOG092F08BB
856781;EOG092F08BC
854766;EOG092F08BC
854494;EOG092F08BD
855284;EOG092F08BD
851978;EOG092F08BF
851428;EOG092F08BG
851089;EOG092F08BK
851512;EOG092F08BK
854844;EOG092F08BM
851879;EOG092F08BS
854711;EOG092F08BT
850558;EOG092F08BU
851160;EOG092F08BX
853201;EOG092F08BZ
854793;EOG092F08C0
853058;EOG092F08C2
853951;EOG092F08C2
855292;EOG092F08C2
852723;EOG092F08C7
853199;EOG092F08CB
855755;EOG092F08CH
856246;EOG092F08CI
853089;EOG092F08CK
855273;EOG092F08CN
854470;EOG092F08CN
852222;EOG092F08CP
854953;EOG092F08CR
854060;EOG092F08CS
852977;EOG092F08CT
855077;EOG092F08CV
851614;EOG092F08CY
850346;EOG092F08D0
855728;EOG092F08D0
852741;EOG092F08D3
855922;EOG092F08D7
853458;EOG092F08DC
851516;EOG092F08DF
854918;EOG092F08DK
851411;EOG092F08DL
855930;EOG092F08DR
850917;EOG092F08DS
854725;EOG092F08DV
856092;EOG092F08DW
852514;EOG092F08DX
856464;EOG092F08DY
851243;EOG092F08E1
854553;EOG092F08E1
855799;EOG092F08ED
851838;EOG092F08EH
856075;EOG092F08EH
856561;EOG092F08EQ
854246;EOG092F08ER
855315;EOG092F08ET
851329;EOG092F08EY
855646;EOG092F08F1
854966;EOG092F08F3
854477;EOG092F08F7
855525;EOG092F08F9
851433;EOG092F08FJ
856605;EOG092F08FN
856606;EOG092F08FN
850819;EOG092F08FO
850702;EOG092F08FR
855436;EOG092F08FS
855986;EOG092F08FT
850326;EOG092F08FX
852048;EOG092F08G3
853259;EOG092F08GB
852045;EOG092F08GD
852512;EOG092F08GJ
856173;EOG092F08GT
856329;EOG092F08GU
850508;EOG092F08GV
850906;EOG092F08H6
853682;EOG092F08H9
854755;EOG092F08HB
856793;EOG092F08HB
856602;EOG092F08HI
852300;EOG092F08HN
852325;EOG092F08HP
852312;EOG092F08HP
850480;EOG092F08HS
856332;EOG092F08HS
856488;EOG092F08HT
856654;EOG092F08HV
855511;EOG092F08HX
852660;EOG092F08I4
854490;EOG092F08I5
856074;EOG092F08I8
855946;EOG092F08IC
852330;EOG092F08IG
851581;EOG092F08IG
851531;EOG092F08IH
854403;EOG092F08IK
853936;EOG092F08IL
853540;EOG092F08IQ
855216;EOG092F08IR
854930;EOG092F08IX
851916;EOG092F08J4
854696;EOG092F08J7
851709;EOG092F08J9
855769;EOG092F08JC
850437;EOG092F08JC
856683;EOG092F08JD
854488;EOG092F08JN
856171;EOG092F08JT
852401;EOG092F08JT
855669;EOG092F08K0
854692;EOG092F08K0
854814;EOG092F08KB
855741;EOG092F08KD
852993;EOG092F08KH
854161;EOG092F08KI
854280;EOG092F08KT
855121;EOG092F08KU
850485;EOG092F08KU
855383;EOG092F08KU
854372;EOG092F08KW
851785;EOG092F08L5
856772;EOG092F08L8
856039;EOG092F08L9
854768;EOG092F08LA
850482;EOG092F08LE
854482;EOG092F08LG
856403;EOG092F08LH
856053;EOG092F08LX
851239;EOG092F08M0
853268;EOG092F08M2
854828;EOG092F08M4
854518;EOG092F08MD
851304;EOG092F08ME
855527;EOG092F08ME
854682;EOG092F08MG
856565;EOG092F08MH
852037;EOG092F08MJ
852865;EOG092F08MQ
852001;EOG092F08MW
855711;EOG092F08MX
854713;EOG092F08MX
853673;EOG092F08MY
852230;EOG092F08NA
855078;EOG092F08ND
853357;EOG092F08NG
854726;EOG092F08NL
851396;EOG092F08NN
850639;EOG092F08NO
853750;EOG092F08NS
856885;EOG092F08NT
856253;EOG092F08O4
854267;EOG092F08O5
854081;EOG092F08O6
856182;EOG092F08OJ
851409;EOG092F08OP
855916;EOG092F08OR
856927;EOG092F08OU
855526;EOG092F08OV
851807;EOG092F08P2
854672;EOG092F08P5
852250;EOG092F08P6
852380;EOG092F08P6
856458;EOG092F08P7
856890;EOG092F08PC
855544;EOG092F08PF
852109;EOG092F08PJ
850419;EOG092F08PK
855757;EOG092F08PK
856748;EOG092F08PQ
852296;EOG092F08PR
856782;EOG092F08PS
853047;EOG092F08PU
854061;EOG092F08PX
852444;EOG092F08PX
854159;EOG092F08PZ
855187;EOG092F08Q0
851392;EOG092F08Q6
850903;EOG092F08Q6
853033;EOG092F08QG
853538;EOG092F08QJ
853146;EOG092F08QO
851416;EOG092F08QQ
850321;EOG092F08QU
852126;EOG092F08QU
851256;EOG092F08QV
852014;EOG092F08QW
850554;EOG092F08QZ
856306;EOG092F08R6
854734;EOG092F08RA
850944;EOG092F08RH
851065;EOG092F08RI
852370;EOG092F08RL
851625;EOG092F08RL
851340;EOG092F08RO
854352;EOG092F08S0
850990;EOG092F08S0
851447;EOG092F08S1
853178;EOG092F08S2
852340;EOG092F08SC
855498;EOG092F08SG
851992;EOG092F08SI
851621;EOG092F08SJ
856692;EOG092F08SO
855971;EOG092F08SP
852988;EOG092F08SR
852761;EOG092F08ST
855108;EOG092F08SU
854282;EOG092F08SY
850500;EOG092F08T8
851511;EOG092F08TB
853265;EOG092F08TB
851439;EOG092F08TD
854769;EOG092F08TG
856515;EOG092F08TH
855607;EOG092F08TH
850611;EOG092F08TI
853963;EOG092F08TK
852102;EOG092F08TL
854160;EOG092F08TL
855127;EOG092F08TN
854078;EOG092F08TQ
852860;EOG092F08TU
850735;EOG092F08TX
854627;EOG092F08TY
851865;EOG092F08U0
854205;EOG092F08U0
854268;EOG092F08U1
855625;EOG092F08U1
856770;EOG092F08U6
851819;EOG092F08UC
851323;EOG092F08UC
851345;EOG092F08UD
856245;EOG092F08UF
850779;EOG092F08UI
853780;EOG092F08UP
854935;EOG092F08UV
851694;EOG092F08UY
853489;EOG092F08UZ
855972;EOG092F08V5
854831;EOG092F08V8
854452;EOG092F08VC
854683;EOG092F08VE
855659;EOG092F08VE
856779;EOG092F08VI
855238;EOG092F08VQ
855822;EOG092F08VQ
852215;EOG092F08VR
853934;EOG092F08W1
855649;EOG092F08W2
853875;EOG092F08W6
855942;EOG092F08W8
856208;EOG092F08WB
850580;EOG092F08WC
856409;EOG092F08WC
853135;EOG092F08WE
853477;EOG092F08WJ
856408;EOG092F08WK
850579;EOG092F08WK
851052;EOG092F08WV
850298;EOG092F08WW
855282;EOG092F08X6
853862;EOG092F08XF
851708;EOG092F08XP
852273;EOG092F08XT
850367;EOG092F08XX
855712;EOG092F08XZ
855698;EOG092F08XZ
856863;EOG092F08Y6
851731;EOG092F08Y7
851468;EOG092F08YB
852452;EOG092F08YG
853920;EOG092F08YI
851918;EOG092F08YK
853111;EOG092F08YP
853472;EOG092F08YP
852879;EOG092F08YR
856551;EOG092F08YS
855548;EOG092F08YS
851751;EOG092F08YV
853575;EOG092F08YW
850838;EOG092F08Z0
851083;EOG092F08Z3
853609;EOG092F08Z6
855954;EOG092F08ZF
856937;EOG092F08ZQ
855911;EOG092F08ZS
850968;EOG092F08ZT
855240;EOG092F08ZU
854445;EOG092F08ZZ
855541;EOG092F0901
853983;EOG092F0904
852428;EOG092F0905
850972;EOG092F0906
852328;EOG092F090B
851032;EOG092F090G
852443;EOG092F090J
854273;EOG092F090K
853787;EOG092F090N
850499;EOG092F090U
855439;EOG092F090W
854746;EOG092F0911
855844;EOG092F0914
855221;EOG092F0914
851504;EOG092F0918
854423;EOG092F091D
855469;EOG092F091N
854325;EOG092F091P
851561;EOG092F091Q
853895;EOG092F091X
856181;EOG092F0920
850516;EOG092F0924
855061;EOG092F0926
853487;EOG092F0928
853257;EOG092F0928
856105;EOG092F0929
856490;EOG092F092A
853767;EOG092F092E
854208;EOG092F092P
853222;EOG092F092S
854052;EOG092F092T
851192;EOG092F092X
854520;EOG092F092Y
854622;EOG092F0931
856138;EOG092F0934
853559;EOG092F0935
856698;EOG092F0938
853844;EOG092F093M
853463;EOG092F093P
853925;EOG092F093Q
850523;EOG092F093R
853652;EOG092F093T
856103;EOG092F093Y
855692;EOG092F093Z
855489;EOG092F0941
850685;EOG092F0946
850792;EOG092F0947
854993;EOG092F0948
856659;EOG092F0949
853534;EOG092F094A
851836;EOG092F094B
855175;EOG092F094C
856045;EOG092F094E
856307;EOG092F094J
855189;EOG092F094K
853917;EOG092F094O
850817;EOG092F094R
850768;EOG092F094X
850613;EOG092F094Z
853183;EOG092F0954
854983;EOG092F0955
852832;EOG092F0957
853237;EOG092F0958
856864;EOG092F095A
855490;EOG092F095C
855457;EOG092F095C
851812;EOG092F095G
854544;EOG092F095I
854388;EOG092F095P
854204;EOG092F095V
851008;EOG092F0961
856011;EOG092F0966
851129;EOG092F096B
851096;EOG092F096J
856365;EOG092F096K
856352;EOG092F096M
850682;EOG092F096M
853121;EOG092F096N
853706;EOG092F0970
853792;EOG092F0972
856321;EOG092F0974
856568;EOG092F0975
853163;EOG092F0975
850883;EOG092F097A
852385;EOG092F097B
853904;EOG092F097G
852996;EOG092F097H
853565;EOG092F097K
855472;EOG092F097N
854085;EOG092F097Z
851628;EOG092F0980
855856;EOG092F0981
854413;EOG092F0984
851194;EOG092F0985
856313;EOG092F0986
850368;EOG092F098C
855736;EOG092F098C
854667;EOG092F098M
856518;EOG092F098O
854854;EOG092F098Q
854853;EOG092F098Q
851640;EOG092F098U
854420;EOG092F0993
854957;EOG092F0995
850865;EOG092F0996
851413;EOG092F099A
854995;EOG092F099F
851471;EOG092F099I
854271;EOG092F099K
852889;EOG092F099M
856536;EOG092F099O
855630;EOG092F099S
855231;EOG092F099W
852939;EOG092F099Y
854740;EOG092F09A0
853769;EOG092F09A4
855198;EOG092F09A5
856564;EOG092F09A7
855008;EOG092F09A9
852404;EOG092F09AF
854882;EOG092F09AG
855771;EOG092F09AJ
856035;EOG092F09AK
854463;EOG092F09AQ
856599;EOG092F09AS
851800;EOG092F09AW
852083;EOG092F09B3
854155;EOG092F09B5
850709;EOG092F09BD
852998;EOG092F09BH
853966;EOG092F09BL
854249;EOG092F09BL
853997;EOG092F09BP
856232;EOG092F09BU
852525;EOG092F09BX
851250;EOG092F09BY
854125;EOG092F09C0
856674;EOG092F09C4
853578;EOG092F09CB
851211;EOG092F09CD
856089;EOG092F09CI
852813;EOG092F09CO
852787;EOG092F09CP
850382;EOG092F09CQ
850961;EOG092F09D1
851430;EOG092F09D2
851375;EOG092F09D2
854590;EOG092F09D5
853017;EOG092F09D7
855722;EOG092F09DD
853962;EOG092F09DH
851302;EOG092F09DI
855524;EOG092F09DI
854293;EOG092F09DL
850997;EOG092F09DO
854931;EOG092F09DT
855644;EOG092F09DX
850797;EOG092F09E3
852244;EOG092F09E5
852260;EOG092F09E6
854458;EOG092F09EA
854866;EOG092F09EC
850992;EOG092F09EH
853322;EOG092F09EI
852393;EOG092F09EJ
850414;EOG092F09EN
855241;EOG092F09EQ
851161;EOG092F09ER
852873;EOG092F09EZ
856572;EOG092F09F0
851548;EOG092F09F2
853893;EOG092F09F4
853036;EOG092F09F6
854328;EOG092F09F7
853283;EOG092F09F9
852830;EOG092F09FA
851284;EOG092F09FA
852828;EOG092F09FA
851282;EOG092F09FA
851279;EOG092F09FA
851276;EOG092F09FA
851280;EOG092F09FA
851281;EOG092F09FA
850364;EOG092F09FA
851620;EOG092F09FH
854955;EOG092F09FM
856251;EOG092F09FO
856274;EOG092F09FS
854329;EOG092F09FW
854601;EOG092F09FX
851660;EOG092F09FY
854848;EOG092F09GB
855404;EOG092F09GH
852446;EOG092F09GL
854860;EOG092F09GM
853115;EOG092F09GP
852181;EOG092F09GW
854856;EOG092F09H5
851224;EOG092F09H6
853890;EOG092F09H9
851472;EOG092F09HD
856399;EOG092F09HG
852150;EOG092F09HK
853154;EOG092F09HN
855249;EOG092F09HP
854082;EOG092F09HQ
851624;EOG092F09HT
851197;EOG092F09HZ
855874;EOG092F09I0
853168;EOG092F09I3
851855;EOG092F09I5
853545;EOG092F09I6
855743;EOG092F09IB
855518;EOG092F09IE
853281;EOG092F09IF
853692;EOG092F09IF
853693;EOG092F09IF
853280;EOG092F09IF
852582;EOG092F09IH
856126;EOG092F09IN
855438;EOG092F09IX
854046;EOG092F09IX
855103;EOG092F09J2
853771;EOG092F09J2
856468;EOG092F09J3
852701;EOG092F09J6
856882;EOG092F09JA
851638;EOG092F09JA
850360;EOG092F09JI
850590;EOG092F09JK
850590;EOG092F09JK
851937;EOG092F09JN
853372;EOG092F09JZ
852362;EOG092F09K0
851777;EOG092F09K1
853082;EOG092F09K2
851559;EOG092F09K4
855623;EOG092F09KB
855979;EOG092F09KO
854297;EOG092F09KP
855226;EOG092F09L0
856439;EOG092F09L1
856440;EOG092F09L1
852144;EOG092F09L6
851890;EOG092F09L8
853200;EOG092F09LF
855358;EOG092F09LF
854758;EOG092F09LH
856791;EOG092F09LH
850375;EOG092F09LM
852397;EOG092F09LN
855983;EOG092F09LQ
852765;EOG092F09LR
850680;EOG092F09LS
853109;EOG092F09LT
854142;EOG092F09LW
856891;EOG092F09LZ
853929;EOG092F09M1
856673;EOG092F09M6
855567;EOG092F09MA
855411;EOG092F09MC
856921;EOG092F09ML
854021;EOG092F09MP
856908;EOG092F09MV
853639;EOG092F09MW
855716;EOG092F09N1
855707;EOG092F09N9
854102;EOG092F09ND
852408;EOG092F09NG
852239;EOG092F09NI
856728;EOG092F09NQ
856080;EOG092F09NR
856744;EOG092F09NV
851087;EOG092F09NY
854292;EOG092F09NZ
851917;EOG092F09O6
853705;EOG092F09O7
852904;EOG092F09O8
855545;EOG092F09OA
851315;EOG092F09OA
850559;EOG092F09OD
850807;EOG092F09OK
850809;EOG092F09OL
854345;EOG092F09OO
853775;EOG092F09OT
